time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-39.0612662656,-24.063360797,89.3622060125,3.87348672552,2.06611466586,0.0,-31.5025370752,-12.3978068464,8.46625037267,-1.12221718329,1.13769011825,0.0,899.927995409,-900.232421663,-899.643410215,900.126524336
3.900000000000003,-40.9673439098,-24.7859990306,89.8633439841,3.80625947349,2.13538615591,0.0,-32.0240419642,-11.6884734841,8.25699394652,-1.12719123463,1.14755566584,0.0,900.402923607,-900.709415147,-900.358436855,900.270391776
3.960000000000003,-42.9027910767,-25.4658475539,90.3557663981,3.74206880962,2.2049078565,0.0,-32.481328643,-10.9726973562,8.17666697328,-1.1487556094,1.1553799255,0.0,900.614826337,-900.853548426,-900.434688162,899.658233646
4.020000000000002,-44.863670869,-26.1028360843,90.8473754337,3.67316682913,2.27427098476,0.0,-32.8705070516,-10.2627427079,8.23019617756,-1.14788164102,1.15666642079,0.0,900.468652437,-900.45564275,-900.323604039,900.433048719
4.080000000000001,-46.8456744465,-26.6978643884,91.3462676861,3.60489919652,2.34394842779,0.0,-33.1847016804,-9.57592838711,8.41987075711,-1.15770229744,1.16134422937,0.0,900.461896415,-900.595613101,-900.717543176,900.384508051
4.14,-48.8440775087,-27.2527337931,91.8606676775,3.53629438068,2.41599645886,0.0,-33.4161505295,-8.92590604986,8.74816049941,-1.16913071514,1.17702858813,0.0,900.075096676,-900.673753627,-900.382947627,899.962583422
4.199999999999998,-50.8537179302,-27.7700418034,92.3990863306,3.46615812112,2.48863532483,0.0,-33.5577523608,-8.32666064344,9.22021245191,-1.16860516913,1.19141870027,0.0,900.010707803,-900.587835366,-900.284345604,900.327138365
4.259999999999997,-52.8688999088,-28.2533820166,92.9700345073,3.39728298971,2.56017444089,0.0,-33.5995825704,-7.79603436678,9.83108274795,-1.15754237422,1.19299431927,0.0,900.08475788,-900.16926886,-900.272151298,900.73352814
4.319999999999996,-54.883333112,-28.7073587141,93.5814714895,3.3285378715,2.63190644466,0.0,-33.5314268911,-7.3501172197,10.5685459047,-1.1494473486,1.18736564439,0.0,899.970907125,-899.777167248,-899.774886719,900.114175165
4.379999999999995,-56.8901880001,-29.1374784827,94.2407645535,3.26036099533,2.70440832032,0.0,-33.3454770499,-7.00277362618,11.4246681094,-1.14083312221,1.19850152293,0.0,899.849490194,-900.350188753,-899.666702963,900.021204129
4.439999999999993,-58.8820773696,-29.5500445118,94.9546743208,3.19189795944,2.77787093188,0.0,-33.0309759311,-6.76692527462,12.3870099411,-1.14239250248,1.21098450254,0.0,899.691383047,-900.27956644,-899.972330632,899.903454711
4.499999999999992,-60.850981086,-29.95211433,95.7291013965,3.12427954714,2.85127628852,0.0,-32.5780601818,-6.65426704699,13.4388667547,-1.13298285003,1.21929997272,0.0,899.710262397,-900.163593016,-899.879662256,900.23806306
4.559999999999991,-62.788363601,-30.3513127268,96.5687923938,3.05711116818,2.92491752584,0.0,-31.9791729402,-6.67207172918,14.5591853784,-1.14413846292,1.22578104717,0.0,899.587074376,-899.996848323,-900.681271631,900.190274689
4.6199999999999894,-64.685254315,-30.7556379255,97.4771413698,2.98875821329,2.99905876546,0.0,-31.2273964401,-6.82599316148,15.7237936115,-1.1514414495,1.23308424076,0.0,899.734284186,-900.207366392,-900.519738791,900.151089548
4.679999999999988,-66.5323190139,-31.1733481801,98.4560840517,2.92214503667,3.07319690238,0.0,-30.3178356812,-7.11755323906,16.9086705685,-1.16992568677,1.22745706261,0.0,900.079684593,-900.055322685,-901.0050047,900.148472241
